"CustomerID","recency","n_orders","n_transactions","n_unique_products","total_spent","avg_order_value","avg_item_price","avg_items_per_order","days_as_customer","first_purchase","last_purchase","purchase_frequency_rate","R_score","F_score","M_score","RFM_score"
"13425",107.817361111111,3,78,66,1624.21,541.403333333333,2.63410256410256,26,186.360416666667,2011-02-18 08:34:00,2011-08-23 17:13:00,0.0160978390886834,2,3,4,"234"
"13426",0.160416666666667,10,157,103,3641.32,364.132,1.88585987261147,15.7,358.844444444444,2010-12-15 12:43:00,2011-12-09 08:59:00,0.0278672281397077,5,5,5,"555"
"13427",18.9916666666667,3,29,25,582.6,194.2,1.65,9.66666666666667,195.877777777778,2011-05-08 15:58:00,2011-11-20 13:02:00,0.015315673038743,4,3,3,"433"
"13428",9.9375,1,70,70,199.29,199.29,1.89428571428571,70,0,2011-11-29 14:20:00,2011-11-29 14:20:00,0,5,1,1,"511"
"13429",10.1527777777778,4,67,55,1006.8,251.7,1.22074626865672,16.75,64.7159722222222,2011-09-25 15:59:00,2011-11-29 09:10:00,0.0618085437434945,5,4,4,"544"
"13430",18.1881944444444,2,49,48,679.45,339.725,1.65755102040816,24.5,67.7451388888889,2011-09-14 14:26:00,2011-11-21 08:19:00,0.0295224134573001,4,2,3,"423"
"13431",66.9590277777778,2,46,44,1269.1,634.55,3.21673913043478,23,21.1,2011-09-12 11:25:00,2011-10-03 13:49:00,0.0947867298578199,3,2,4,"324"
"13434",73.9305555555556,2,10,9,534.24,267.12,1.652,5,22.1631944444444,2011-09-04 10:35:00,2011-09-26 14:30:00,0.0902396992010027,2,2,3,"223"
"13435",4.92013888888889,7,97,68,3641.05,520.15,3.02587628865979,13.8571428571429,183.901388888889,2011-06-03 17:07:00,2011-12-04 14:45:00,0.0380638778330778,5,5,5,"555"
"13436",1.09513888888889,1,12,12,196.89,196.89,5.83,12,0,2011-12-08 10:33:00,2011-12-08 10:33:00,0,5,1,1,"511"
"13437",13.9513888888889,7,167,143,3408.06,486.865714285714,4.88898203592814,23.8571428571429,175.979166666667,2011-06-02 14:30:00,2011-11-25 14:00:00,0.0397774357760152,4,5,5,"455"
"13439",254.9375,1,54,54,283.71,283.71,1.72537037037037,54,0,2011-03-29 14:20:00,2011-03-29 14:20:00,0,1,1,2,"112"
"13441",91.1333333333333,1,13,13,296.64,296.64,1.92615384615385,13,0,2011-09-09 09:38:00,2011-09-09 09:38:00,0,2,1,2,"212"
"13447",22.9666666666667,3,59,55,1129.14,376.38,3.13983050847458,19.6666666666667,12.1444444444444,2011-11-04 10:10:00,2011-11-16 13:38:00,0.247026532479414,4,3,4,"434"
"13448",16.0118055555556,6,190,137,3478.19,579.698333333333,3.20547368421053,31.6666666666667,357.070138888889,2010-12-01 10:52:00,2011-11-23 12:33:00,0.0168034213632942,4,5,5,"455"
"13449",23.1819444444444,1,19,19,291.88,291.88,1.92473684210526,19,0,2011-11-16 08:28:00,2011-11-16 08:28:00,0,4,1,2,"412"
"13450",26.0388888888889,6,70,32,1940.04,323.34,1.55185714285714,11.6666666666667,191.670833333333,2011-05-05 19:48:00,2011-11-13 11:54:00,0.0313036673115802,4,5,5,"455"
"13451",25.8694444444444,5,424,315,2870.45,574.09,2.06507075471698,84.8,308.015972222222,2011-01-09 15:35:00,2011-11-13 15:58:00,0.0162329244289731,4,4,5,"445"
"13452",258.938194444444,2,2,1,590,295,295,1,11.1118055555556,2011-03-14 11:38:00,2011-03-25 14:19:00,0.179988750703081,1,2,3,"123"
"13453",165.136111111111,2,17,16,356.98,178.49,4.54647058823529,8.5,123.993055555556,2011-02-23 09:44:00,2011-06-27 09:34:00,0.0161299355922711,2,2,2,"222"
"13455",24.0618055555556,2,46,42,1058.34,529.17,4.62434782608696,23,341.923611111111,2010-12-08 13:11:00,2011-11-15 11:21:00,0.00584925970306883,4,2,4,"424"
"13456",17.1472222222222,6,63,43,1766.72,294.453333333333,3.45873015873016,10.5,189.738888888889,2011-05-16 15:34:00,2011-11-22 09:18:00,0.0316224050595848,4,5,4,"454"
"13458",6.88958333333333,14,382,242,9646.57,689.040714285714,2.43523560209424,27.2857142857143,352.141666666667,2010-12-15 12:05:00,2011-12-02 15:29:00,0.0397567266961687,5,5,5,"555"
"13460",28.8145833333333,2,17,16,183.44,91.72,1.06,8.5,20.3104166666667,2011-10-21 09:50:00,2011-11-10 17:17:00,0.0984716381167299,4,2,1,"421"
"13461",38.1590277777778,3,23,14,1157,385.666666666667,1.71608695652174,7.66666666666667,124.943055555556,2011-06-29 10:23:00,2011-11-01 09:01:00,0.0240109383163441,3,3,4,"334"
"13462",252.0625,1,9,9,151.5,151.5,3.38888888888889,9,0,2011-04-01 11:20:00,2011-04-01 11:20:00,0,1,1,1,"111"
"13464",57.9090277777778,1,41,41,674.68,674.68,3.20560975609756,41,0,2011-10-12 15:01:00,2011-10-12 15:01:00,0,3,1,3,"313"
"13466",183.840972222222,1,17,17,307.9,307.9,2.84176470588235,17,0,2011-06-08 16:39:00,2011-06-08 16:39:00,0,1,1,2,"112"
"13467",10.1173611111111,2,91,89,994.76,497.38,2.71813186813187,45.5,25.7118055555556,2011-11-03 16:56:00,2011-11-29 10:01:00,0.0777852802160702,5,2,4,"524"
"13468",1.09097222222222,37,302,184,5704.97,154.188378378378,4.10324503311258,8.16216216216216,371.813194444444,2010-12-01 15:08:00,2011-12-08 10:39:00,0.0995123372511958,5,5,5,"555"
"13470",98.9118055555556,2,10,7,165,82.5,1.65,5,15.9104166666667,2011-08-16 17:06:00,2011-09-01 14:57:00,0.125703810396753,2,2,1,"221"
"13471",0.879166666666667,4,233,214,2391.17,597.7925,2.54695278969957,58.25,46.1069444444444,2011-10-23 13:10:00,2011-12-08 15:44:00,0.0867548272434256,5,4,5,"545"
"13473",60.0625,2,21,21,422.64,211.32,3.72809523809524,10.5,272.107638888889,2011-01-11 08:45:00,2011-10-10 11:20:00,0.00735003253920655,3,2,2,"322"
"13474",235.95625,1,59,59,222.79,222.79,2.45305084745763,59,0,2011-04-17 13:53:00,2011-04-17 13:53:00,0,1,1,1,"111"
"13475",190.956944444444,4,86,64,1431.78,357.945,2.88860465116279,21.5,107.052777777778,2011-02-14 12:36:00,2011-06-01 13:52:00,0.0373647473987389,1,4,4,"144"
"13476",178.034722222222,2,58,56,1238.47,619.235,8.79551724137931,29,102.886805555556,2011-03-03 14:43:00,2011-06-14 12:00:00,0.0194388385293979,2,2,4,"224"
"13477",37.0319444444444,6,79,57,1454.58,242.43,2.53088607594937,13.1666666666667,253.982638888889,2011-02-21 12:29:00,2011-11-02 12:04:00,0.0236236619410229,3,5,4,"354"
"13479",200.086805555556,2,15,14,300.95,150.475,4.64666666666667,7.5,33.9708333333333,2011-04-19 11:27:00,2011-05-23 10:45:00,0.0588740340978781,1,2,2,"122"
"13481",45.1548611111111,5,109,98,1804.56,360.912,2.28559633027523,21.8,211,2011-03-28 09:07:00,2011-10-25 09:07:00,0.023696682464455,3,4,4,"344"
"13482",231.824305555556,1,11,11,184.64,184.64,2.43909090909091,11,0,2011-04-21 17:03:00,2011-04-21 17:03:00,0,1,1,1,"111"
"13483",65.0395833333333,1,10,10,140.34,140.34,1.056,10,0,2011-10-05 11:53:00,2011-10-05 11:53:00,0,3,1,1,"311"
"13484",240.847222222222,1,8,8,313.8,313.8,7.5,8,0,2011-04-12 16:30:00,2011-04-12 16:30:00,0,1,1,2,"112"
"13485",232.952777777778,1,23,23,454.24,454.24,2.42521739130435,23,0,2011-04-20 13:58:00,2011-04-20 13:58:00,0,1,1,3,"113"
"13486",77.9840277777778,3,69,69,1122.41,374.136666666667,2.91,23,76.8291666666667,2011-07-07 17:19:00,2011-09-22 13:13:00,0.0390476706979771,2,3,4,"234"
"13487",57.0298611111111,3,34,26,575.4,191.8,4.45117647058824,11.3333333333333,295.884027777778,2010-12-21 14:54:00,2011-10-13 12:07:00,0.0101391076177087,3,3,3,"333"
"13488",16.9229166666667,13,422,271,8968.31,689.87,3.46691943127962,32.4615384615385,350.069444444444,2010-12-07 13:01:00,2011-11-22 14:41:00,0.0371354889902797,4,5,5,"455"
"13489",104.981944444444,3,13,11,291.12,97.04,1.48384615384615,4.33333333333333,189.106944444444,2011-02-18 10:42:00,2011-08-26 13:16:00,0.0158640393075641,2,3,2,"232"
"13491",51.1791666666667,10,86,73,1215.82,121.582,3.37209302325581,8.6,320.751388888889,2010-12-02 14:30:00,2011-10-19 08:32:00,0.031176794072945,3,5,4,"354"
"13492",135.934027777778,3,50,38,1269.84,423.28,4.5016,16.6666666666667,78.1798611111111,2011-05-09 10:06:00,2011-07-26 14:25:00,0.0383730535890353,2,3,4,"234"
"13493",274.885416666667,2,4,4,238.35,119.175,5.25,2,11.9534722222222,2011-02-25 16:42:00,2011-03-09 15:35:00,0.167315401150293,1,2,2,"122"
"13494",311.036111111111,1,18,18,316.26,316.26,3.665,18,0,2011-02-01 11:58:00,2011-02-01 11:58:00,0,1,1,2,"112"
"13495",7.06180555555556,5,48,34,2044.87,408.974,2.57833333333333,9.6,360.838194444444,2010-12-06 15:14:00,2011-12-02 11:21:00,0.0138566262579219,5,4,5,"545"
"13496",10.0777777777778,2,35,28,653.33,326.665,3.10828571428571,17.5,349.028472222222,2010-12-15 10:17:00,2011-11-29 10:58:00,0.00573019154359024,5,2,3,"523"
"13497",282.156944444444,2,19,19,348.05,174.025,2.97368421052632,9.5,85.89375,2010-12-06 11:37:00,2011-03-02 09:04:00,0.0232845812413592,1,2,2,"122"
"13499",17.0618055555556,5,40,31,1047.75,209.55,2.22375,8,252.103472222222,2011-03-15 08:52:00,2011-11-22 11:21:00,0.0198331262791678,4,4,4,"444"
"13500",22.8854166666667,3,65,60,1166.77,388.923333333333,3.62707692307692,21.6666666666667,99.1354166666667,2011-08-09 12:20:00,2011-11-16 15:35:00,0.0302616370705054,4,3,4,"434"
"13501",287.74375,1,52,52,1340.32,1340.32,3.73211538461538,52,0,2011-02-24 18:59:00,2011-02-24 18:59:00,0,1,1,4,"114"
"13502",16.0909722222222,3,18,17,292,97.3333333333333,1.79777777777778,6,307.066666666667,2011-01-20 09:03:00,2011-11-23 10:39:00,0.0097698653929657,4,3,2,"432"
"13503",70.9770833333333,1,17,17,216.85,216.85,2.18117647058824,17,0,2011-09-29 13:23:00,2011-09-29 13:23:00,0,3,1,1,"311"
"13504",63.9791666666667,1,22,22,295.93,295.93,3.70181818181818,22,0,2011-10-06 13:20:00,2011-10-06 13:20:00,0,3,1,2,"312"
"13505",72.0375,4,211,181,3633.63,908.4075,2.60123222748815,52.75,159.992361111111,2011-04-21 12:07:00,2011-09-28 11:56:00,0.0250011936333766,2,4,5,"245"
"13506",315.95625,2,26,26,458.52,229.26,2.86115384615385,13,53.0680555555556,2010-12-05 12:15:00,2011-01-27 13:53:00,0.0376874558350127,1,2,3,"123"
"13507",2.98402777777778,4,162,146,2479.16,619.79,3.3541975308642,40.5,142.057638888889,2011-07-17 11:50:00,2011-12-06 13:13:00,0.0281575847049564,5,4,5,"545"
"13508",243.036111111111,1,12,12,110.97,110.97,5.1925,12,0,2011-04-10 11:58:00,2011-04-10 11:58:00,0,1,1,1,"111"
"13509",8.11111111111111,5,41,25,814.84,162.968,1.06731707317073,8.2,275.863194444444,2011-02-28 13:27:00,2011-12-01 10:10:00,0.0181249260528191,5,4,3,"543"
"13510",0.961111111111111,4,115,86,1791.56,447.89,2.38591304347826,28.75,182.176388888889,2011-06-09 09:32:00,2011-12-08 13:46:00,0.0219567421683808,5,4,4,"544"
"13512",260.115972222222,1,15,15,251.21,251.21,4.13533333333333,15,0,2011-03-24 10:03:00,2011-03-24 10:03:00,0,1,1,2,"112"
"13513",126.041666666667,1,10,10,205.1,205.1,3.685,10,0,2011-08-05 11:50:00,2011-08-05 11:50:00,0,2,1,1,"211"
"13514",73.1326388888889,1,4,4,152.2,152.2,4.175,4,0,2011-09-27 09:39:00,2011-09-27 09:39:00,0,2,1,1,"211"
"13515",72.0583333333333,4,59,50,891.12,222.78,2.16542372881356,14.75,175.036805555556,2011-04-06 10:33:00,2011-09-28 11:26:00,0.0228523366117444,2,4,4,"244"
"13516",20.9826388888889,3,39,38,635.41,211.803333333333,3.18,13,217.089583333333,2011-04-15 11:06:00,2011-11-18 13:15:00,0.0138191798700613,4,3,3,"433"
"13517",59.0465277777778,3,141,125,2128.42,709.473333333333,2.92163120567376,47,120.124305555556,2011-06-13 08:44:00,2011-10-11 11:43:00,0.0249741298076645,3,3,5,"335"
"13518",85.0979166666667,1,36,36,627.16,627.16,2.70944444444444,36,0,2011-09-15 10:29:00,2011-09-15 10:29:00,0,2,1,3,"213"
"13519",77.7680555555555,1,8,8,122.75,122.75,6.34375,8,0,2011-09-22 18:24:00,2011-09-22 18:24:00,0,2,1,1,"211"
"13520",58.1041666666667,6,87,48,2984.35,497.391666666667,2.10459770114943,14.5,312.988888888889,2010-12-03 10:36:00,2011-10-12 10:20:00,0.0191700095850048,3,5,5,"355"
"13521",0.958333333333333,3,406,312,1038.01,346.003333333333,1.86546798029557,135.333333333333,8.94513888888889,2011-11-29 15:09:00,2011-12-08 13:50:00,0.335377688067697,5,3,4,"534"
"13522",29.9020833333333,1,5,5,125.8,125.8,3.27,5,0,2011-11-09 15:11:00,2011-11-09 15:11:00,0,4,1,1,"411"
"13523",32.9020833333333,5,172,157,3964.88,792.976,6.20133720930233,34.4,333.034027777778,2010-12-08 14:22:00,2011-11-06 15:11:00,0.0150134808546841,3,4,5,"345"
"13524",40.0111111111111,5,27,17,680.18,136.036,3.46518518518519,5.4,179.005555555556,2011-05-04 12:26:00,2011-10-30 12:34:00,0.0279320939759784,3,4,3,"343"
"13525",14.0340277777778,2,4,4,164.78,82.39,5.1275,2,233.850694444444,2011-04-05 15:36:00,2011-11-25 12:01:00,0.00855246551544937,4,2,1,"421"
"13527",33.0319444444444,7,209,153,2192.11,313.158571428571,2.83545454545455,29.8571428571429,293.032638888889,2011-01-17 11:17:00,2011-11-06 12:04:00,0.023888123952821,3,5,5,"355"
"13529",78.1493055555556,2,15,15,307.76,153.88,5.59866666666667,7.5,125.892361111111,2011-05-19 11:50:00,2011-09-22 09:15:00,0.0158865874176021,2,2,2,"222"
"13531",204.829166666667,2,22,17,483.8,241.9,4.53954545454545,11,161.078472222222,2010-12-08 15:03:00,2011-05-18 16:56:00,0.0124163084762861,1,2,3,"123"
"13532",33.0173611111111,1,66,66,210.31,210.31,2.22318181818182,66,0,2011-11-06 12:25:00,2011-11-06 12:25:00,0,3,1,1,"311"
"13533",182.038888888889,3,73,61,260.15,86.7166666666667,1.96027397260274,24.3333333333333,84.9631944444444,2011-03-17 12:47:00,2011-06-10 11:54:00,0.0353094068510057,1,3,2,"132"
"13534",1.91527777777778,25,296,119,5870.08,234.8032,2.81101351351351,11.84,355.978472222222,2010-12-16 15:23:00,2011-12-07 14:52:00,0.0702289659370007,5,5,5,"555"
"13536",0.841666666666667,7,176,91,3437.07,491.01,3.25676136363636,25.1428571428571,74.1305555555556,2011-09-25 13:30:00,2011-12-08 16:38:00,0.0944279986510286,5,5,5,"555"
"13538",42.8444444444444,7,25,10,1280.85,182.978571428571,7.4764,3.57142857142857,272.245833333333,2011-01-28 10:40:00,2011-10-27 16:34:00,0.0257120555870154,3,5,4,"354"
"13539",85.1055555555556,3,37,35,631.34,210.446666666667,4.19513513513514,12.3333333333333,223.788194444444,2011-02-03 15:23:00,2011-09-15 10:18:00,0.0134055328854479,2,3,3,"233"
"13544",39.0368055555556,2,78,76,276.06,138.03,3.13820512820513,39,200.991666666667,2011-04-13 12:09:00,2011-10-31 11:57:00,0.00995066130436585,3,2,2,"322"
"13546",11.9166666666667,3,95,72,605.69,201.896666666667,2.20915789473684,31.6666666666667,188.108333333333,2011-05-23 12:14:00,2011-11-27 14:50:00,0.0159482567669339,5,3,3,"533"
"13548",95.9166666666667,2,120,114,618.73,309.365,2.86641666666667,60,147.135416666667,2011-04-10 11:35:00,2011-09-04 14:50:00,0.0135929203539823,2,2,3,"223"
"13549",25.1458333333333,7,51,37,918.2,131.171428571429,3.5321568627451,7.28571428571429,216.818055555556,2011-04-11 13:42:00,2011-11-14 09:20:00,0.0322851341050164,4,5,4,"454"
"13551",318.919444444444,1,4,4,91.8,91.8,7.65,4,0,2011-01-24 14:46:00,2011-01-24 14:46:00,0,1,1,1,"111"
"13552",65.8965277777778,12,108,82,3698.47,308.205833333333,3.92824074074074,9,249.214583333333,2011-01-28 10:10:00,2011-10-04 15:19:00,0.0481512752564306,3,5,5,"355"
"13555",73.0097222222222,4,134,127,4056.88,1014.22,2.40507462686567,33.5,128.0625,2011-05-22 11:06:00,2011-09-27 12:36:00,0.0312347486578819,2,4,5,"245"
"13557",27.8930555555556,2,34,31,584.06,292.03,1.47735294117647,17,252.131944444444,2011-03-04 12:14:00,2011-11-11 15:24:00,0.00793235464235547,4,2,3,"423"
"13558",5.05972222222222,4,167,123,592.43,148.1075,2.24221556886228,41.75,62.9326388888889,2011-10-02 13:01:00,2011-12-04 11:24:00,0.0635600233936197,5,4,3,"543"
"13560",6.98541666666667,1,32,32,171.42,171.42,2.9865625,32,0,2011-12-02 13:11:00,2011-12-02 13:11:00,0,5,1,1,"511"
"13561",215.007638888889,1,14,14,141.86,141.86,3.54642857142857,14,0,2011-05-08 12:39:00,2011-05-08 12:39:00,0,1,1,1,"111"
"13562",81.0826388888889,3,82,50,1799.33,599.776666666667,3.83719512195122,27.3333333333333,163.922916666667,2011-04-08 12:42:00,2011-09-19 10:51:00,0.0183012849027109,2,3,4,"234"
"13563",83.9201388888889,2,49,49,777.53,388.765,8.51285714285714,24.5,55.8916666666667,2011-07-22 17:21:00,2011-09-16 14:45:00,0.0357835097659162,2,2,3,"223"
"13564",353.833333333333,2,78,67,1142.58,571.29,3.545,39,13.975,2010-12-06 17:26:00,2010-12-20 16:50:00,0.143112701252236,1,2,4,"124"
"13565",18.9284722222222,2,38,35,240.22,120.11,1.71868421052632,19,315.003472222222,2011-01-09 14:28:00,2011-11-20 14:33:00,0.00634913636313533,4,2,2,"422"
"13566",40.0354166666667,2,160,134,797.25,398.625,1.9126875,80,41.9715277777778,2011-09-18 12:40:00,2011-10-30 11:59:00,0.0476513509488906,3,2,3,"323"
"13568",172.922222222222,1,41,41,165.35,165.35,2.99268292682927,41,0,2011-06-19 14:42:00,2011-06-19 14:42:00,0,2,1,1,"211"
"13569",16.9881944444444,2,76,72,335,167.5,3.12657894736842,38,350.026388888889,2010-12-07 12:29:00,2011-11-22 13:07:00,0.00571385490776489,4,2,2,"422"
"13570",242.968055555556,1,27,27,239.49,239.49,2.10259259259259,27,0,2011-04-10 13:36:00,2011-04-10 13:36:00,0,1,1,2,"112"
"13571",12.0854166666667,12,336,157,2049.59,170.799166666667,1.72744047619048,28,240.919444444444,2011-03-31 12:43:00,2011-11-27 10:47:00,0.0498091801086117,5,5,5,"555"
"13572",205.035416666667,1,32,32,1323.05,1323.05,4.5634375,32,0,2011-05-18 11:59:00,2011-05-18 11:59:00,0,1,1,4,"114"
"13573",49.9284722222222,2,24,23,267.21,133.605,3.665,12,202.990277777778,2011-03-31 14:47:00,2011-10-20 14:33:00,0.00985268862082886,3,2,2,"322"
"13575",22.9833333333333,5,46,41,732.07,146.414,2.14782608695652,9.2,152.951388888889,2011-06-16 14:24:00,2011-11-16 13:14:00,0.0326901248581158,4,4,3,"443"
"13576",9.88611111111111,18,126,78,6717.34,373.185555555556,3.22349206349206,7,362.923611111111,2010-12-01 17:24:00,2011-11-29 15:34:00,0.0495972139836589,5,5,5,"555"
"13577",24.8965277777778,4,83,61,1687.6,421.9,3.08698795180723,20.75,216.198611111111,2011-04-12 10:33:00,2011-11-14 15:19:00,0.0185015064594669,4,4,4,"444"
"13579",14.1729166666667,2,23,19,467.04,233.52,4.2604347826087,11.5,354.688194444444,2010-12-05 16:10:00,2011-11-25 08:41:00,0.00563875547967601,4,2,3,"423"
"13581",308.922916666667,1,10,10,118,118,4.48,10,0,2011-02-03 14:41:00,2011-02-03 14:41:00,0,1,1,1,"111"
"13583",155.090277777778,1,53,53,781.03,781.03,2.01207547169811,53,0,2011-07-07 10:40:00,2011-07-07 10:40:00,0,2,1,3,"213"
"13584",306.000694444444,1,24,24,142.4,142.4,4.16458333333333,24,0,2011-02-06 12:49:00,2011-02-06 12:49:00,0,1,1,1,"111"
"13587",63.0131944444444,1,7,7,533.4,533.4,7.32857142857143,7,0,2011-10-07 12:31:00,2011-10-07 12:31:00,0,3,1,3,"313"
"13588",15.0888888888889,9,174,131,2478.95,275.438888888889,1.37649425287356,19.3333333333333,239.784027777778,2011-03-29 15:53:00,2011-11-24 10:42:00,0.0375337760542618,4,5,5,"455"
"13589",14.0277777777778,2,21,21,379.65,189.825,6.70142857142857,10.5,164.976388888889,2011-06-13 12:44:00,2011-11-25 12:10:00,0.012122946886339,4,2,2,"422"
"13590",10.9972222222222,6,83,68,1685.52,280.92,1.91060240963855,13.8333333333333,291.978472222222,2011-02-09 13:25:00,2011-11-28 12:54:00,0.0205494602199078,5,5,4,"554"
"13591",64.0166666666667,3,58,56,1117.13,372.376666666667,3.97931034482759,19.3333333333333,202.005555555556,2011-03-18 12:18:00,2011-10-06 12:26:00,0.014851076703061,3,3,4,"334"
"13592",35.1256944444444,4,16,15,247.96,61.99,6.26,4,228.825,2011-03-20 14:01:00,2011-11-04 09:49:00,0.0174806074511089,3,4,2,"342"
"13593",107.96875,5,127,77,2011.88,402.376,4.39141732283465,25.4,227.877083333333,2011-01-07 16:32:00,2011-08-23 13:35:00,0.0219416534864373,2,4,5,"245"
"13594",52.1048611111111,1,26,26,396.97,396.97,1.59538461538462,26,0,2011-10-18 10:19:00,2011-10-18 10:19:00,0,3,1,2,"312"
"13596",5.03402777777778,2,138,133,648.98,324.49,2.45253623188406,69,7.00277777777778,2011-11-27 11:57:00,2011-12-04 12:01:00,0.285600952003173,5,2,3,"523"
"13598",46.9319444444444,1,33,33,143.14,143.14,3.07151515151515,33,0,2011-10-23 14:28:00,2011-10-23 14:28:00,0,3,1,1,"311"
"13599",0.861111111111111,21,244,171,4982.02,237.239047619048,2.80348360655738,11.6190476190476,365.249305555556,2010-12-08 10:11:00,2011-12-08 16:10:00,0.0574949758441247,5,5,5,"555"
"13600",311.890972222222,1,19,19,219.52,219.52,3.06421052631579,19,0,2011-01-31 15:27:00,2011-01-31 15:27:00,0,1,1,1,"111"
"13601",44.8048611111111,2,96,90,678.62,339.31,1.85447916666667,48,166.027083333333,2011-05-12 16:52:00,2011-10-25 17:31:00,0.0120462273976384,3,2,3,"323"
"13602",64.04375,1,23,23,428.89,428.89,2.06086956521739,23,0,2011-10-06 11:47:00,2011-10-06 11:47:00,0,3,1,2,"312"
"13603",25.8701388888889,1,27,27,164.34,164.34,2.11185185185185,27,0,2011-11-13 15:57:00,2011-11-13 15:57:00,0,4,1,1,"411"
"13606",28.7944444444444,3,40,40,276.75,92.25,2.34425,13.3333333333333,282.252777777778,2011-02-01 11:42:00,2011-11-10 17:46:00,0.0106287705071301,4,3,2,"432"
"13607",39.85625,1,93,93,646.61,646.61,3.22397849462366,93,0,2011-10-30 16:17:00,2011-10-30 16:17:00,0,3,1,3,"313"
"13610",11.8833333333333,7,212,165,1059.17,151.31,2.93141509433962,30.2857142857143,273.0375,2011-02-27 14:44:00,2011-11-27 15:38:00,0.02563750400586,5,5,4,"554"
"13611",88.9159722222222,3,71,67,1134.15,378.05,2.31830985915493,23.6666666666667,270.180555555556,2010-12-15 10:31:00,2011-09-11 14:51:00,0.0111036858068164,2,3,4,"234"
"13614",23.91875,4,192,171,1563.48,390.87,3.76984375,48,306.090277777778,2011-01-13 12:37:00,2011-11-15 14:47:00,0.0130680400208726,4,4,4,"444"
"13615",318.186805555556,1,23,23,417.69,417.69,3.38739130434783,23,0,2011-01-25 08:21:00,2011-01-25 08:21:00,0,1,1,2,"112"
"13617",39.9583333333333,3,44,31,544.18,181.393333333333,2.78977272727273,14.6666666666667,140.038194444444,2011-06-12 12:55:00,2011-10-30 13:50:00,0.0214227269346161,3,3,3,"333"
"13618",173.070138888889,1,13,13,177.34,177.34,1.03538461538462,13,0,2011-06-19 11:09:00,2011-06-19 11:09:00,0,2,1,1,"211"
"13621",116.183333333333,1,18,18,209.85,209.85,1.18944444444444,18,0,2011-08-15 08:26:00,2011-08-15 08:26:00,0,2,1,1,"211"
"13623",30.0347222222222,5,78,75,727.74,145.548,3.50076923076923,15.6,266.952777777778,2011-02-15 13:08:00,2011-11-09 12:00:00,0.0187299043734327,4,4,3,"443"
"13626",252.114583333333,1,19,19,257.23,257.23,2.14052631578947,19,0,2011-04-01 10:05:00,2011-04-01 10:05:00,0,1,1,2,"112"
"13627",58.9375,5,91,84,1434.95,286.99,2.9956043956044,18.2,298.186111111111,2010-12-17 09:52:00,2011-10-11 14:20:00,0.0167680512729746,3,4,4,"344"
"13629",30.1236111111111,7,26,21,966.36,138.051428571429,3.02807692307692,3.71428571428571,280.084027777778,2011-02-02 07:51:00,2011-11-09 09:52:00,0.0249924997706541,4,5,4,"454"
"13630",4.89861111111111,7,70,51,1879.14,268.448571428571,2.01657142857143,10,280.102083333333,2011-02-27 12:49:00,2011-12-04 15:16:00,0.0249908887384808,5,5,4,"554"
"13631",99.1201388888889,10,10,5,2220.42,222.042,5.927,1,167.697222222222,2011-03-17 17:13:00,2011-09-01 09:57:00,0.0596312799191665,2,5,5,"255"
"13632",24.0826388888889,5,145,121,2118.93,423.786,3.19275862068966,29,218.822222222222,2011-04-10 15:07:00,2011-11-15 10:51:00,0.0228495988625977,4,4,5,"445"
"13634",32.9652777777778,5,184,156,1530.86,306.172,3.29157608695652,36.8,293.923611111111,2011-01-16 15:30:00,2011-11-06 13:40:00,0.0170112226816302,3,4,4,"344"
"13635",67.0798611111111,1,62,62,1071.03,1071.03,2.4058064516129,62,0,2011-10-03 10:55:00,2011-10-03 10:55:00,0,3,1,4,"314"
"13636",36.0972222222222,5,63,57,949.12,189.824,3.78539682539683,12.6,248.834027777778,2011-02-27 14:29:00,2011-11-03 10:30:00,0.0200937148534415,3,4,4,"344"
"13637",51.9708333333333,3,94,78,789.1,263.033333333333,2.44574468085106,31.3333333333333,174.018055555556,2011-04-27 13:06:00,2011-10-18 13:32:00,0.0172395904001022,3,3,3,"333"
"13638",15.0916666666667,1,8,8,122.64,122.64,2.9925,8,0,2011-11-24 10:38:00,2011-11-24 10:38:00,0,4,1,1,"411"
"13639",73.9680555555556,1,38,38,775.82,775.82,1.45368421052632,38,0,2011-09-26 13:36:00,2011-09-26 13:36:00,0,2,1,3,"213"
"13642",215.011111111111,1,57,57,312.28,312.28,3.34842105263158,57,0,2011-05-08 12:34:00,2011-05-08 12:34:00,0,1,1,2,"112"
"13643",30.8840277777778,3,28,24,519.44,173.146666666667,2.39464285714286,9.33333333333333,154.164583333333,2011-06-07 11:40:00,2011-11-08 15:37:00,0.0194597224286815,4,3,3,"433"
"13644",15.9465277777778,4,146,144,2624.26,656.065,3.04301369863014,36.5,89.0930555555556,2011-08-26 11:53:00,2011-11-23 14:07:00,0.0448968774845277,4,4,5,"445"
"13645",119.860416666667,1,5,5,252.1,252.1,3.37,5,0,2011-08-11 16:11:00,2011-08-11 16:11:00,0,2,1,2,"212"
"13647",9.03472222222222,4,78,65,1648.12,412.03,3.31487179487179,19.5,225.090972222222,2011-04-19 09:49:00,2011-11-30 12:00:00,0.0177705927541642,5,4,4,"544"
"13649",256.040972222222,2,23,23,346.6,173.3,3.19130434782609,11.5,109.878472222222,2010-12-08 14:46:00,2011-03-28 11:51:00,0.0182019276346974,1,2,2,"122"
"13650",16.0194444444444,6,96,79,1836.34,306.056666666667,3.1525,16,250.989583333333,2011-03-17 12:37:00,2011-11-23 12:22:00,0.0239053745590371,4,5,4,"454"
